query_name,sc_class,aflow_auid,aflow_compound,aflow_sg,aflow_pearson,aflow_lattice,aflow_geometry,aflow_Hf,source
FeSe,Ferrite,,Fe4Se4,194,hP8,hexagonal,"[3.7595, 3.7595, 11.747, 90, 90, 120]",0.284887,AFLOW
FeSe,Ferrite,,Fe2Se2,63,oS8,orthorhombic,"[3.8258, 3.8258, 6.3387, 90, 90, 121.225]",,AFLOW
FeSe,Ferrite,,Fe2Se2,129,tP4,tetragonal,"[4.21408, 4.21408, 5.70733, 90, 90, 90]",,AFLOW
FeSe,Ferrite,,Fe2Se2,194,hP4,hexagonal,"[3.70665, 3.70665, 6.3759, 90, 90, 119.923]",,AFLOW
FeSe,Ferrite,,Fe2Se1,164,hP3,hexagonal,"[3.86094, 3.86094, 2.88896, 90, 90, 120]",0.402207,AFLOW
FeSe,Ferrite,,Fe2Se2,129,tP4,tetragonal,"[4.24252, 4.24252, 5.61132, 90, 90, 90.1835]",,AFLOW
FeSe,Ferrite,,Fe2Se2,129,tP4,tetragonal,"[4.24746, 4.24746, 5.5557, 90, 90, 90.0079]",,AFLOW
FeSe,Ferrite,,Fe2Se4,194,hP6,hexagonal,"[3.96524, 3.96524, 7.82282, 90, 90, 120]",0.487556,AFLOW
FeSe,Ferrite,,Fe2Se2,194,hP4,hexagonal,"[3.70928, 3.70928, 6.36666, 90, 90, 119.911]",,AFLOW
FeSe,Ferrite,,Fe2Se2,129,tP4,tetragonal,"[4.25687, 4.25687, 5.44894, 90, 90, 90]",,AFLOW
FeSe,Ferrite,,Fe3Se1,44,oI8,orthorhombic,"[4.8307, 4.8307, 4.8307, 147.293, 129.303, 61.6492]",0.377371,AFLOW
FeSe,Ferrite,,Fe2Se2,129,tP4,tetragonal,"[4.24748, 4.24748, 5.43842, 90, 90, 89.9599]",,AFLOW
FeSe,Ferrite,,Fe3Se4,12,mS14,monoclinic,"[3.83473, 3.83473, 11.1645, 91.2124, 91.2124, 59.8874]",,AFLOW
FeSe,Ferrite,,Fe16Se4,217,cI40,cubic,"[6.8601, 6.8601, 6.8601, 109.471, 109.471, 109.471]",0.547118,AFLOW
FeSe,Ferrite,,Fe2Se4,58,oP6,orthorhombic,"[3.68886, 4.84719, 5.9037, 90, 90, 90]",,AFLOW
FeSe,Ferrite,,Fe2Se2,194,hP4,hexagonal,"[3.71451, 3.71795, 6.3743, 90, 90, 119.969]",,AFLOW
FeSe,Ferrite,,Fe2Se4,12,mS12,monoclinic,"[6.65003, 6.65003, 6.01652, 77.4835, 77.4835, 24.9263]",0.105541,AFLOW
FeSe,Ferrite,,Fe8Se4,194,hP12,hexagonal,"[5.20693, 5.20693, 6.96943, 90, 90, 120]",0.701787,AFLOW
FeSe,Ferrite,,Fe3Se1,12,mS8,monoclinic,"[4.33183, 4.33183, 4.19567, 84.9363, 84.9363, 36.5899]",0.410264,AFLOW
FeSe,Ferrite,,Fe1Se3,25,oP4,orthorhombic,"[3.3786, 4.54527, 5.45728, 90, 90, 90]",0.423388,AFLOW
FeSe,Ferrite,,Fe2Se2,194,hP4,hexagonal,"[3.70694, 3.70694, 6.36478, 90, 90, 119.928]",,AFLOW
FeSe,Ferrite,,Fe8Se4,205,cP12,cubic,"[5.81668, 5.81668, 5.81668, 90, 90, 90]",0.405235,AFLOW
FeSe,Ferrite,,Fe3Se4,191,hP7,hexagonal,"[5.16105, 5.16105, 5.26349, 90, 90, 120]",0.514383,AFLOW
FeSe,Ferrite,,Fe2Se2,129,tP4,tetragonal,"[4.2632, 4.2632, 5.40462, 90, 90, 90]",,AFLOW
FeSe,Ferrite,,Fe2Se4,12,mS12,monoclinic,"[6.67084, 6.67084, 6.00894, 79.8221, 79.8221, 24.8507]",0.10503,AFLOW
FeSe,Ferrite,,Fe1Se3,123,tP4,tetragonal,"[2.83201, 2.83201, 9.92819, 90, 90, 89.9951]",0.162018,AFLOW
FeSe,Ferrite,,Fe2Se2,129,tP4,tetragonal,"[3.22995, 3.22995, 6.75707, 90, 90, 90]",0.0293815,AFLOW
FeSe,Ferrite,,Fe2Se2,194,hP4,hexagonal,"[3.71021, 3.71358, 6.37, 90, 90, 119.97]",,AFLOW
FeSe,Ferrite,,Fe1Se2,164,hP3,hexagonal,"[3.43222, 3.43221, 5.29939, 90.0002, 89.9993, 120.001]",-0.173029,AFLOW
FeSe,Ferrite,,Fe4Se1,229,cI10,cubic,"[4.62357, 4.62357, 4.62357, 109.471, 109.471, 109.471]",0.677824,AFLOW
FeSe,Ferrite,,Fe8Se7,99,tP15,tetragonal,"[7.13736, 7.13736, 6.19322, 90, 90, 90]",-0.0350845,AFLOW
FeSe,Ferrite,,Fe2Se1,139,tI6,tetragonal,"[4.88076, 4.88076, 4.88076, 145.796, 145.796, 49.1495]",0.503047,AFLOW
FeSe,Ferrite,,Fe2Se4,227,cF24,cubic,"[5.40236, 5.40236, 5.40236, 60, 60, 60]",1.59775,AFLOW
FeSe,Ferrite,,Fe4Se2,140,tI12,tetragonal,"[4.82459, 4.82459, 4.82459, 120.874, 120.874, 88.4919]",0.434626,AFLOW
FeSe,Ferrite,,Fe1Se2,139,tI6,tetragonal,"[6.84031, 6.84031, 6.84031, 155.011, 155.123, 35.5508]",0.061243,AFLOW
FeSe,Ferrite,,Fe1Se2,139,tI6,tetragonal,"[6.71732, 6.71732, 6.71732, 154.535, 154.535, 36.3228]",0.0588316,AFLOW
FeSe,Ferrite,,Fe1Se1,216,cF8,cubic,"[3.70631, 3.70631, 3.70631, 60, 60, 60]",0.069027,AFLOW
FeSe,Ferrite,,Fe5Se1,65,oS12,orthorhombic,"[5.74759, 5.74759, 3.44639, 90, 90, 144.571]",0.272443,AFLOW
FeSe,Ferrite,,Fe2Se2,67,oS8,orthorhombic,"[4.27216, 4.27216, 5.35514, 90, 90, 90.4928]",,AFLOW
FeSe,Ferrite,,Fe2Se2,129,tP4,tetragonal,"[3.62773, 3.62773, 5.89844, 90, 90, 90]",,AFLOW
FeSe,Ferrite,,Fe1Se3,123,tP4,tetragonal,"[2.82305, 2.82305, 9.62097, 90, 90, 90]",0.166388,AFLOW
FeSe,Ferrite,,Fe2Se2,67,oS8,orthorhombic,"[4.24927, 4.24927, 5.46596, 90, 90, 90.2242]",,AFLOW
FeSe,Ferrite,,Fe4Se2,63,oS12,orthorhombic,"[5.96784, 5.96784, 3.64252, 90, 90, 145.414]",0.380101,AFLOW
FeSe,Ferrite,,Fe2Se2,194,hP4,hexagonal,"[3.71773, 3.71139, 6.36854, 90, 90, 120.057]",,AFLOW
FeSe,Ferrite,,Fe2Se4,58,oP6,orthorhombic,"[3.60187, 4.80396, 5.78315, 90, 90, 90]",-0.353495,AFLOW
FeSe,Ferrite,,Fe1Se5,189,hP6,hexagonal,"[6.87753, 6.87753, 3.16814, 90, 90, 120]",0.317375,AFLOW
FeSe,Ferrite,,Fe1Se1,221,cP2,cubic,"[3.0448, 3.0448, 3.04256, 90, 90, 90]",0.235792,AFLOW
FeSe,Ferrite,,Fe2Se2,194,hP4,hexagonal,"[3.82489, 3.82491, 5.01717, 90, 90, 120]",-0.086656,AFLOW
FeSe,Ferrite,,Fe1Se1,221,cP2,cubic,"[3.04364, 3.04364, 3.04663, 90, 90, 90]",0.236585,AFLOW
FeSe,Ferrite,,Fe2Se2,63,oS8,orthorhombic,"[3.82341, 3.82341, 6.33714, 90, 90, 121.275]",,AFLOW
FeSe,Ferrite,,Fe2Se6,63,oS16,orthorhombic,"[8.04452, 8.04452, 3.31269, 90, 90, 122.32]",0.0538057,AFLOW
FeSe,Ferrite,,Fe3Se1,166,hR4,rhombohedral,"[7.71669, 7.71669, 7.71669, 20.121, 20.121, 20.121]",0.5324,AFLOW
FeSe,Ferrite,,Fe3Se1,123,tP4,tetragonal,"[4.11521, 4.11521, 2.75597, 90, 90, 90]",0.551176,AFLOW
FeSe,Ferrite,,Fe4Se2,12,mS12,monoclinic,"[4.23915, 4.23915, 7.47156, 79.877, 79.877, 48.3379]",-0.021313,AFLOW
FeSe,Ferrite,,Fe8Se4,62,oP12,orthorhombic,"[3.29048, 6.69143, 7.77086, 90, 90, 90]",0.110563,AFLOW
FeSe,Ferrite,,Fe7Se6,166,hR13,rhombohedral,"[8.76844, 8.76844, 8.76844, 34.2452, 34.2452, 34.2452]",0.310356,AFLOW
FeSe,Ferrite,,Fe2Se6,223,cP8,cubic,"[5.23138, 5.23138, 5.23138, 90, 90, 90]",0.79549,AFLOW
FeSe,Ferrite,,Fe2Se4,12,mS12,monoclinic,"[6.96917, 6.96917, 9.19257, 48.2107, 48.2107, 27.8292]",-0.221742,AFLOW
FeSe,Ferrite,,Fe4Se2,58,oP6,orthorhombic,"[3.76747, 4.16127, 5.44941, 90, 90, 90]",0.528851,AFLOW
FeSe,Ferrite,,Fe1Se1,221,cP2,cubic,"[3.0025, 3.0025, 3.0025, 90, 90, 90]",0.390856,AFLOW
FeSe,Ferrite,,Fe2Se4,58,oP6,orthorhombic,"[3.68898, 4.84736, 5.90576, 90, 90, 90]",,AFLOW
FeSe,Ferrite,,Fe3Se1,10,mP4,monoclinic,"[3.69924, 2.70014, 4.92171, 72.4454, 90, 90]",0.415218,AFLOW
FeSe,Ferrite,,Fe4Se12,62,oP16,orthorhombic,"[5.44092, 5.58113, 11.0087, 90, 90, 90]",0.0219271,AFLOW
FeSe,Ferrite,,Fe2Se4,8,mS12,monoclinic,"[6.48862, 6.48862, 7.17056, 66.0488, 66.0488, 29.5313]",-0.114675,AFLOW
FeSe,Ferrite,,Fe3Se4,12,mS14,monoclinic,"[3.5203, 3.5203, 10.9384, 90.8765, 90.8765, 60.393]",-0.124339,AFLOW
FeSe,Ferrite,,Fe2Se2,227,cF16,cubic,"[4.34535, 4.34535, 4.34535, 60, 60, 60]",0.976578,AFLOW
FeSe,Ferrite,,Fe2Se2,67,oS8,orthorhombic,"[4.44008, 4.44008, 5.4284, 90, 90, 89.7827]",,AFLOW
FeSe,Ferrite,,Fe4Se6,43,oF40,orthorhombic,"[7.29704, 5.91347, 6.24592, 73.6991, 51.0611, 55.2397]",-0.10132,AFLOW
FeSe,Ferrite,,Fe3Se1,123,tP4,tetragonal,"[2.7239, 2.7239, 6.34584, 90, 90, 90]",0.495053,AFLOW
FeSe,Ferrite,,Fe21Se24,144,hP45,hexagonal,"[7.5759, 7.5759, 18.3981, 90, 90, 120]",,AFLOW
FeSe,Ferrite,,Fe2Se2,194,hP4,hexagonal,"[3.71647, 3.71647, 6.34568, 90, 90, 119.922]",,AFLOW
FeSe,Ferrite,,Fe3Se1,123,tP4,tetragonal,"[2.72377, 2.72377, 6.33428, 90, 90, 90]",0.494794,AFLOW
FeSe,Ferrite,,Fe6Se6,166,hR4,rhombohedral,"[4.3075, 4.3075, 13.222, 90, 90, 120]",1.4321,AFLOW
FeSe,Ferrite,,Fe2Se2,129,tP4,tetragonal,"[4.25193, 4.25193, 5.43556, 90, 90, 89.9747]",,AFLOW
FeSe,Ferrite,,Fe2Se2,194,hP4,hexagonal,"[3.65802, 3.65802, 5.56227, 90, 90, 119.968]",,AFLOW
FeSe,Ferrite,,Fe5Se1,216,cF24,cubic,"[4.79285, 4.79285, 4.79285, 60, 60, 60]",0.342731,AFLOW
FeSe,Ferrite,,Fe2Se2,194,hP4,hexagonal,"[3.70892, 3.70768, 6.37476, 90, 90, 120.011]",,AFLOW
FeSe,Ferrite,,Fe1Se3,12,mS8,monoclinic,"[3.66493, 3.66493, 7.56649, 95.658, 95.658, 49.5728]",0.038396,AFLOW
FeSe,Ferrite,,Fe2Se2,129,tP4,tetragonal,"[4.24749, 4.24749, 5.82204, 90, 90, 90.1004]",,AFLOW
FeSe,Ferrite,,Fe1Se3,166,hR4,rhombohedral,"[8.48766, 8.48766, 8.48766, 22.228, 22.228, 22.228]",0.101311,AFLOW
FeSe,Ferrite,,Fe3Se3,8,mS12,monoclinic,"[6.22928, 6.22928, 5.92207, 59.7955, 59.7955, 29.674]",0.0685245,AFLOW
FeSe,Ferrite,,Fe10Se8,193,hP18,hexagonal,"[7.13827, 7.13827, 5.44271, 90, 90, 120]",0.443171,AFLOW
FeSe,Ferrite,,Fe2Se2,129,tP4,tetragonal,"[4.25537, 4.25537, 5.47781, 90, 90, 89.9457]",,AFLOW
FeSe,Ferrite,,Fe8Se7,99,tP15,tetragonal,"[8.52684, 8.52684, 6.02452, 90, 90, 90]",,AFLOW
FeSe,Ferrite,,Fe4Se2,12,mS12,monoclinic,"[4.83315, 4.83315, 4.95738, 72.3051, 72.3051, 44.0662]",0.245117,AFLOW
FeSe,Ferrite,,Fe2Se2,63,oS8,orthorhombic,"[3.78761, 3.78761, 6.32614, 90, 90, 119.093]",,AFLOW
FeSe,Ferrite,,Fe2Se2,11,mP4,monoclinic,"[3.70418, 3.67843, 5.79639, 85.2081, 90, 90]",-0.275011,AFLOW
FeSe,Ferrite,,Fe1Se3,44,oI8,orthorhombic,"[6.06004, 6.06004, 6.06004, 147.997, 131.784, 59.0467]",0.00998,AFLOW
FeSe,Ferrite,,Fe2Se3,166,hR5,rhombohedral,"[9.61362, 9.61362, 9.61362, 20.4176, 20.4176, 20.4176]",-0.110577,AFLOW
FeSe,Ferrite,,Fe18Se6,194,hP24,hexagonal,"[5.31298, 5.31298, 12.9954, 90, 90, 120]",0.180066,AFLOW
FeSe,Ferrite,,Fe2Se4,140,tI12,tetragonal,"[5.01657, 5.01657, 5.01657, 107.872, 107.872, 112.72]",0.251482,AFLOW
FeSe,Ferrite,,Fe2Se4,58,oP6,orthorhombic,"[3.6895, 4.84701, 5.90607, 90, 90, 90]",,AFLOW
FeSe,Ferrite,,Fe3Se6,189,hP9,hexagonal,"[6.64904, 6.64904, 3.7627, 90, 90, 120]",0.231745,AFLOW
FeSe,Ferrite,,Fe3Se1,221,cP4,cubic,"[3.75269, 3.75269, 3.75269, 90, 90, 90]",0.187613,AFLOW
FeSe,Ferrite,,Fe4Se2,63,oS12,orthorhombic,"[8.39705, 8.39705, 3.53887, 90, 90, 156.052]",-0.145308,AFLOW
FeSe,Ferrite,,Fe1Se2,164,hP3,hexagonal,"[3.4446, 3.4446, 5.5923, 90, 90, 120]",-0.228814,AFLOW
FeSe,Ferrite,,Fe4Se8,194,hP12,hexagonal,"[5.34902, 5.34902, 11.0698, 90, 90, 120]",0.686804,AFLOW
FeSe,Ferrite,,Fe2Se1,164,hP3,hexagonal,"[3.88175, 3.88175, 3.00539, 90, 90, 120]",0.700942,AFLOW
FeSe,Ferrite,,Fe4Se12,194,hP16,hexagonal,"[7.77929, 7.77929, 5.88582, 90, 90, 120]",0.369922,AFLOW
FeSe,Ferrite,,Fe2Se1,69,oF12,orthorhombic,"[6.16497, 5.9494, 2.84202, 80.6988, 72.2406, 27.0607]",0.349314,AFLOW
FeSe,Ferrite,,Fe2Se2,129,tP4,tetragonal,"[4.25075, 4.25075, 5.4657, 90, 90, 90.2007]",,AFLOW
FeSe,Ferrite,,Fe2Se2,194,hP4,hexagonal,"[3.70512, 3.70512, 6.37585, 90, 90, 119.917]",,AFLOW
FeSe,Ferrite,,Fe3Se1,25,oP4,orthorhombic,"[2.71797, 3.99717, 4.26831, 90, 90, 90]",0.462915,AFLOW
FeSe,Ferrite,,Fe2Se3,164,hP5,hexagonal,"[4.07243, 4.07243, 6.39682, 90, 90, 120]",0.132811,AFLOW
FeSe,Ferrite,,Fe2Se2,194,hP4,hexagonal,"[3.71563, 3.71415, 6.3607, 90, 90, 120.013]",,AFLOW
FeSe,Ferrite,,Fe4Se2,141,tI12,tetragonal,"[9.28741, 9.28741, 9.28741, 161.902, 161.863, 25.7316]",0.590165,AFLOW
FeSe,Ferrite,,Fe3Se1,65,oS8,orthorhombic,"[2.74111, 2.74111, 7.77454, 90, 90, 109.372]",0.329734,AFLOW
FeSe,Ferrite,,Fe2Se2,129,tP4,tetragonal,"[4.2662, 4.2662, 5.51962, 90, 90, 89.8329]",,AFLOW
FeSe,Ferrite,,Fe4Se2,58,oP6,orthorhombic,"[3.76736, 4.16141, 5.44943, 90, 90, 90]",0.528851,AFLOW
FeSe,Ferrite,,Fe3Se1,71,oI8,orthorhombic,"[4.76312, 4.76312, 4.76312, 145.414, 130.071, 62.1593]",0.436991,AFLOW
FeSe,Ferrite,,Fe2Se2,194,hP4,hexagonal,"[3.70614, 3.70853, 6.37607, 90, 90, 119.979]",,AFLOW
FeSe,Ferrite,,Fe2Se2,12,mS8,monoclinic,"[4.09415, 6.98267, 2.98912, 77.6409, 68.5895, 61.5941]",0.147923,AFLOW
FeSe,Ferrite,,Fe2Se1,164,hP3,hexagonal,"[3.063, 3.063, 5.36487, 90, 90, 120]",0.250141,AFLOW
FeSe,Ferrite,,Fe1Se4,139,tI10,tetragonal,"[6.33062, 6.33062, 6.33062, 137.175, 137.175, 62.1688]",1.44757,AFLOW
FeSe,Ferrite,,Fe1Se2,139,tI6,tetragonal,"[6.78725, 6.78725, 6.78725, 155.141, 155.141, 35.4429]",0.119554,AFLOW
FeSe,Ferrite,,Fe1Se3,71,oI8,orthorhombic,"[6.31257, 6.31257, 6.31257, 149.159, 139.6, 51.6742]",0.19409,AFLOW
FeSe,Ferrite,,Fe2Se2,194,hP4,hexagonal,"[3.56948, 3.56948, 5.21941, 90, 90, 120]",-0.012207,AFLOW
FeSe,Ferrite,,Fe6Se10,193,hP16,hexagonal,"[7.617, 7.617, 5.08333, 90, 90, 120]",0.345782,AFLOW
FeSe,Ferrite,,Fe1Se2,139,tI6,tetragonal,"[6.63877, 6.63877, 6.63877, 154.601, 154.601, 36.2269]",0.118083,AFLOW
FeSe,Ferrite,,Fe2Se2,129,tP4,tetragonal,"[3.22431, 3.22431, 6.74948, 90, 90, 90]",-0.10033,AFLOW
FeSe,Ferrite,,Fe2Se2,129,tP4,tetragonal,"[4.2256, 4.2256, 5.94987, 90, 90, 90]",,AFLOW
FeSe,Ferrite,,Fe1Se3,71,oI8,orthorhombic,"[6.26291, 6.26291, 6.26291, 149.406, 138.655, 52.2994]",0.143435,AFLOW
FeSe,Ferrite,,Fe1Se5,38,oS12,orthorhombic,"[6.84137, 6.84137, 5.28565, 90, 90, 149.289]",0.0722735,AFLOW
FeSe,Ferrite,,Fe2Se4,194,hP6,hexagonal,"[3.96696, 3.96696, 7.87041, 90, 90, 120]",0.487134,AFLOW
FeSe,Ferrite,,Fe4Se4,198,cP8,cubic,"[4.84134, 4.84134, 4.84134, 90, 90, 90]",0.131294,AFLOW
FeSe,Ferrite,,Fe1Se2,191,hP3,hexagonal,"[4.57586, 4.57586, 2.82739, 90, 90, 120]",1.10498,AFLOW
FeSe,Ferrite,,Fe2Se4,12,mS12,monoclinic,"[6.02949, 6.02949, 6.68753, 69.5212, 69.5212, 31.1569]",-0.108416,AFLOW
FeSe,Ferrite,,Fe1Se3,123,tP4,tetragonal,"[4.65054, 4.65054, 3.16719, 90, 90, 89.9082]",0.750189,AFLOW
FeSe,Ferrite,,Fe4Se2,12,mS12,monoclinic,"[4.41847, 4.41847, 6.43471, 67.6625, 67.6625, 41.3909]",0.362757,AFLOW
FeSe,Ferrite,,Fe4Se4,62,oP8,orthorhombic,"[3.40774, 6.42723, 5.36721, 90, 90, 90]",-0.0382169,AFLOW
FeSe,Ferrite,,Fe2Se2,129,tP4,tetragonal,"[4.25017, 4.25017, 5.48661, 90, 90, 89.9527]",,AFLOW
FeSe,Ferrite,,Fe2Se2,129,tP4,tetragonal,"[3.22581, 3.22581, 6.80978, 90, 90, 90]",-0.100902,AFLOW
FeSe,Ferrite,,Fe2Se2,129,tP4,tetragonal,"[4.25456, 4.25456, 5.45936, 90, 90, 90]",,AFLOW
FeSe,Ferrite,,Fe2Se4,63,oS12,orthorhombic,"[6.3966, 6.3966, 3.69874, 90, 90, 126.729]",-0.0101752,AFLOW
FeSe,Ferrite,,Fe16Se8,194,hP24,hexagonal,"[4.5109, 4.5109, 18.0289, 90, 90, 120]",0.718266,AFLOW
FeSe,Ferrite,,Fe2Se1,139,tI6,tetragonal,"[4.49184, 4.49184, 4.49184, 137.523, 137.523, 61.634]",0.175316,AFLOW
FeSe,Ferrite,,Fe8Se16,194,hP24,hexagonal,"[8.29842, 8.29842, 9.42565, 90, 90, 120]",0.733647,AFLOW
FeSe,Ferrite,,Fe2Se1,139,tI6,tetragonal,"[4.48988, 4.48988, 4.48988, 137.538, 137.538, 61.611]",0.174917,AFLOW
FeSe,Ferrite,,Fe8Se1,139,tI18,tetragonal,"[5.54661, 5.54661, 5.54661, 95.7328, 95.7328, 143.151]",0.227639,AFLOW
FeSe,Ferrite,,Fe1Se2,139,tI6,tetragonal,"[6.65529, 6.65529, 6.65529, 154.67, 154.67, 36.1265]",0.117377,AFLOW
FeSe,Ferrite,,Fe2Se2,129,tP4,tetragonal,"[3.67867, 3.68227, 5.76858, 90, 90, 90]",-0.277822,AFLOW
FeSe,Ferrite,,Fe2Se2,63,oS8,orthorhombic,"[5.09801, 5.09801, 3.58476, 90, 90, 142.996]",0.213756,AFLOW
FeSe,Ferrite,,Fe12Se4,194,hP16,hexagonal,"[5.31309, 5.31309, 8.6838, 90, 90, 120]",0.179818,AFLOW
FeSe,Ferrite,,Fe1Se3,166,hR4,rhombohedral,"[4.70104, 4.70104, 4.70104, 109.531, 109.531, 109.531]",0.19768,AFLOW
FeSe,Ferrite,,Fe2Se2,194,hP4,hexagonal,"[3.71131, 3.71131, 6.37569, 90, 90, 119.985]",,AFLOW
FeSe,Ferrite,,Fe2Se2,67,oS8,orthorhombic,"[4.37419, 4.37419, 5.306, 90, 90, 92.6765]",,AFLOW
FeSe,Ferrite,,Fe2Se1,139,tI6,tetragonal,"[4.90086, 4.90086, 4.90086, 146.012, 146.012, 48.8291]",0.502803,AFLOW
FeSe,Ferrite,,Fe4Se5,139,tI18,tetragonal,"[6.73915, 6.73915, 6.73915, 93.6736, 93.6736, 150.675]",0.843439,AFLOW
FeSe,Ferrite,,Fe6Se7,166,hR13,rhombohedral,"[7.9206, 7.9206, 7.9206, 48.2068, 48.2068, 48.2068]",0.874496,AFLOW
FeSe,Ferrite,,Fe2Se6,63,oS16,orthorhombic,"[8.25364, 8.25364, 3.63298, 90, 90, 128.642]",0.240372,AFLOW
FeSe,Ferrite,,Fe6Se4,43,oF40,orthorhombic,"[7.69347, 5.82152, 5.94126, 81.6887, 48.481, 49.8303]",0.258491,AFLOW
FeSe,Ferrite,,Fe3Se2,164,hP5,hexagonal,"[3.81675, 3.81675, 5.33315, 90, 90, 120]",0.192016,AFLOW
FeSe,Ferrite,,Fe1Se1,65,oS4,orthorhombic,"[3.14836, 3.14836, 3.01806, 90, 90, 98.1781]",0.480098,AFLOW
FeSe,Ferrite,,Fe2Se2,51,oP4,orthorhombic,"[2.93515, 4.01857, 5.94591, 90, 90, 90]",0.293651,AFLOW
FeSe,Ferrite,,Fe10Se6,108,tI32,tetragonal,"[6.66183, 6.66117, 6.66629, 100.395, 100.399, 129.703]",0.296728,AFLOW
FeSe,Ferrite,,Fe1Se5,191,hP6,hexagonal,"[5.00803, 5.00803, 6.45174, 90, 90, 120]",0.97172,AFLOW
FeSe,Ferrite,,Fe1Se1,166,hR2,rhombohedral,"[3.63734, 3.63734, 3.63734, 59.7551, 59.7551, 59.7551]",0.090726,AFLOW
FeSe,Ferrite,,Fe1Se2,164,hP3,hexagonal,"[3.43591, 3.43591, 5.25007, 90, 90, 120]",-0.168256,AFLOW
FeSe,Ferrite,,Fe5Se1,38,oS12,orthorhombic,"[6.64639, 6.64639, 3.90862, 90, 90, 157.181]",0.355835,AFLOW
FeSe,Ferrite,,Fe6Se18,59,oP24,orthorhombic,"[6.0371, 7.04428, 13.1041, 90, 90, 90]",-0.0188668,AFLOW
FeSe,Ferrite,,Fe2Se2,129,tP4,tetragonal,"[4.23737, 4.23737, 5.6665, 90, 90, 90]",,AFLOW
FeSe,Ferrite,,Fe1Se3,47,oP4,orthorhombic,"[2.80685, 2.83827, 9.7611, 90, 90, 90]",0.167362,AFLOW
FeSe,Ferrite,,Fe2Se4,140,tI12,tetragonal,"[5.01598, 5.01598, 5.01598, 107.902, 107.902, 112.657]",0.251555,AFLOW
FeSe,Ferrite,,Fe4Se2,141,tI12,tetragonal,"[9.26731, 9.26731, 9.26731, 161.865, 161.865, 25.7564]",0.592163,AFLOW
FeSe,Ferrite,,Fe1Se3,65,oS8,orthorhombic,"[3.50468, 4.96967, 4.97262, 57.6536, 90, 90]",-0.0220445,AFLOW
FeSe,Ferrite,,Fe6Se18,194,hP24,hexagonal,"[7.30729, 7.30729, 13.5501, 90, 90, 120]",0.489821,AFLOW
FeSe,Ferrite,,Fe4Se2,63,oS12,orthorhombic,"[5.66529, 5.66529, 3.80441, 90, 90, 142.481]",0.353326,AFLOW
FeSe,Ferrite,,Fe2Se2,166,hR4,rhombohedral,"[9.04134, 9.04134, 9.04134, 19.7042, 19.7042, 19.7042]",-0.00339025,AFLOW
FeSe,Ferrite,,Fe6Se2,223,cP8,cubic,"[4.52522, 4.52522, 4.52522, 90, 90, 90]",0.621565,AFLOW
FeSe,Ferrite,,Fe1Se5,38,oS12,orthorhombic,"[6.80983, 6.80983, 5.25776, 90, 90, 149.322]",0.0695022,AFLOW
FeSe,Ferrite,,Fe2Se2,194,hP4,hexagonal,"[3.71295, 3.71295, 6.36775, 90, 90, 120.03]",,AFLOW
FeSe,Ferrite,,Fe2Se2,129,tP4,tetragonal,"[4.22269, 4.22269, 5.95487, 90, 90, 90]",,AFLOW
FeSe,Ferrite,,Fe2Se2,194,hP4,hexagonal,"[3.7173, 3.7173, 6.35186, 90, 90, 120.046]",,AFLOW
FeSe,Ferrite,,Fe2Se2,59,oP4,orthorhombic,"[3.01894, 3.43892, 6.20848, 90, 90, 90]",0.0190445,AFLOW
FeSe,Ferrite,,Fe12Se17,217,cI58,cubic,"[8.35145, 8.35145, 8.35145, 109.471, 109.471, 109.471]",0.490998,AFLOW
FeSe,Ferrite,,Fe8Se4,141,tI24,tetragonal,"[12.2587, 12.2587, 12.2587, 163.504, 163.504, 23.4115]",0.362605,AFLOW
FeSe,Ferrite,,Fe8Se16,227,cF96,cubic,"[8.47604, 8.47604, 8.47604, 60, 60, 60]",0.391848,AFLOW
FeSe,Ferrite,,Fe4Se8,205,cP12,cubic,"[5.78198, 5.78198, 5.78198, 90, 90, 90]",-0.325781,AFLOW
FeSe,Ferrite,,Fe2Se2,194,hP4,hexagonal,"[3.70312, 3.69939, 6.36761, 90, 90, 120.033]",,AFLOW
FeSe,Ferrite,,Fe2Se2,74,oI8,orthorhombic,"[6.49451, 6.49451, 6.49451, 153.826, 143.873, 45.1574]",0.294744,AFLOW
FeSe,Ferrite,,Fe3Se4,12,mS14,monoclinic,"[3.75415, 3.75415, 11.2106, 91.0393, 91.0393, 62.2722]",,AFLOW
FeSe,Ferrite,,Fe3Se1,221,cP4,cubic,"[4.31117, 4.31117, 4.31117, 90, 90, 90]",1.73849,AFLOW
FeSe,Ferrite,,Fe2Se2,129,tP4,tetragonal,"[4.22151, 4.22151, 5.58708, 90, 90, 90]",,AFLOW
FeSe,Ferrite,,Fe3Se2,166,hR5,rhombohedral,"[9.16061, 9.16061, 9.16061, 18.1555, 18.1555, 18.1555]",0.461244,AFLOW
FeSe,Ferrite,,Fe4Se3,191,hP7,hexagonal,"[5.42648, 5.42648, 4.08484, 90, 90, 120]",1.15738,AFLOW
FeSe,Ferrite,,Fe1Se2,164,hP3,hexagonal,"[3.43182, 3.43182, 5.49514, 90, 90, 120]",-0.182777,AFLOW
FeSe,Ferrite,,Fe4Se2,63,oS12,orthorhombic,"[4.39019, 4.39019, 4.16789, 90, 90, 108.629]",0.289414,AFLOW
